id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	citation_ru	disputed	source_file	source_sheet	source_locator	notes
liq-alegría-pe-0006	Res Liquidae	alegría	PE	verbal-subject-intransitive	brotar	La alegría le brotaba por los poros a el panameño Luis Tejada		f	RES LIQUIDAE COR.xlsx	alegría	D16	
liq-alegría-pe-0007	Res Liquidae	alegría	PE	verbal-subject-intransitive	manar	.la alegría de Croacia se diluyó con el gol de Griezmann.,		f	RES LIQUIDAE COR.xlsx	alegría	D16	
liq-alegría-pe-0008	Res Liquidae	alegría	PE	verbal-instrumental		legan felices novedades a la pareja que inundarán de alegría a toda la familia.		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0009	Res Liquidae	alegría	PE	verbal-instrumental		Una buena noticia inundó de alegría el corazón de los peruanos		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0010	Res Liquidae	alegría	PE	verbal-instrumental		posteriormente llevaran sus globos y su baldes de agua, inundando de alegría las principales calles de la ciudad		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0011	Res Liquidae	alegría	PE	verbal-instrumental		ustitución significó su primera vez con River Plate en un partido oficial, lo cual inundó de alegría a el gaucho		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0012	Res Liquidae	alegría	PE	verbal-instrumental		así lo ha anunciado inundando de alegría a todos los que disfrutamos de su art		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0013	Res Liquidae	alegría	PE	verbal-instrumental		Compadre ahora sí hizo usted una muy buena fiesta ", le dijo Guzmán, rebosando de alegría a Martínez. 2. me gusta y muchos comentarios de felicidad para la actriz y Michael Bublé, quienes rebosan de alegría con la nueva integrante de la familia. 3. Obviamente, el clip subido a Facebook muestra que el animal también rebosa de alegría por haber vuelto con su familia, haciendo notar su afecto a todas 4. y, aun hoy, esta tiene cualquier cantidad de fans, los cuales estarán rebosando de alegría a el enterar se que es casi seguro que se viene una entrega 5. ya no se ve una imagen saludable, no se ve a una chica que rebose de alegría. Entonces se busca que sean delgadas sí, pero saludables y que 6. Úrsula Boza está rebosando de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E16	
liq-alegría-pe-0014	Res Liquidae	alegría	PE	substantive	gota de	ómo este pequeño acto de amor individual puede echar una gota de alegría en la ciudad PE		f	RES LIQUIDAE COR.xlsx	alegría	G16	
liq-alegría-pe-0015	Res Liquidae	alegría	PE	substantive	gota de	así el último adiós será con una gota de alegría a pesar de la tristeza		f	RES LIQUIDAE COR.xlsx	alegría	G16	
liq-alegría-pr-0001	Res Liquidae	alegría	PR	verbal-subject-transitive	inundar	día histórico han triunfado la Justicia y la Perseverancia, la alegría nos inunda		f	RES LIQUIDAE COR.xlsx	alegría	C17	
liq-alegría-pr-0002	Res Liquidae	alegría	PR	verbal-subject-transitive	inundar	ontento por la alegría que inunda este salón y satisfecho con el trabajo de Special Olympics Puerto Rico		f	RES LIQUIDAE COR.xlsx	alegría	C17	
liq-alegría-pr-0003	Res Liquidae	alegría	PR	verbal-subject-intransitive	brotar	Así, con esa chispa de alegría que brota cuando se está en familia transcurrió la fiesta		f	RES LIQUIDAE COR.xlsx	alegría	D17	
liq-alegría-pr-0004	Res Liquidae	alegría	PR	verbal-subject-intransitive	brotar	La alegría que brotaba de la ilusión de encontrar se con sus seres queridos irradiaba en cada uno		f	RES LIQUIDAE COR.xlsx	alegría	D17	
liq-alegría-pr-0005	Res Liquidae	alegría	PR	verbal-instrumental		Todo quedó en una gran carcajada que nos inundó de alegría a los presentes PR		f	RES LIQUIDAE COR.xlsx	alegría	E17	
liq-alegría-pr-0006	Res Liquidae	alegría	PR	verbal-instrumental		Queremos que el Senado se vuelva a inundar de la alegría de los niños que son los protagonistas de esta época		f	RES LIQUIDAE COR.xlsx	alegría	E17	
liq-alegría-pr-0007	Res Liquidae	alegría	PR	verbal-instrumental		tu corazón boricua rebosa de alegría.		f	RES LIQUIDAE COR.xlsx	alegría	E17	
liq-alegría-py-0001	Res Liquidae	alegría	PY	verbal-instrumental		los pequeños pacientes  inundaron de alegría por más de una hora		f	RES LIQUIDAE COR.xlsx	alegría	E18	
liq-alegría-py-0002	Res Liquidae	alegría	PY	verbal-instrumental		llegaron Joelito y Katia para inundar de alegría la casa de los Filártiga		f	RES LIQUIDAE COR.xlsx	alegría	E18	
liq-alegría-py-0003	Res Liquidae	alegría	PY	verbal-instrumental		Los cataríes rebosan de alegría en las calles de Doha tras cantar victori		f	RES LIQUIDAE COR.xlsx	alegría	E18	
liq-alegría-py-0004	Res Liquidae	alegría	PY	verbal-instrumental		el ambiente rebosaba de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E18	
liq-alegría-py-0005	Res Liquidae	alegría	PY	verbal-instrumental		las familias que hoy rebosan de alegría por la liberació		f	RES LIQUIDAE COR.xlsx	alegría	E18	
liq-alegría-py-0006	Res Liquidae	alegría	PY	substantive	gota de	por dar les una gota de alegría a aquellos que, sin importar la disciplina, quieren ver la bandera		f	RES LIQUIDAE COR.xlsx	alegría	G18	
liq-alegría-sv-0001	Res Liquidae	alegría	SV	verbal-subject-transitive		la alegría rebosó límites con el baño de oro		f	RES LIQUIDAE COR.xlsx	alegría	C19	
liq-alegría-sv-0002	Res Liquidae	alegría	SV	verbal-subject-intransitive		la alegría que se derrama de la experiencia es clara		f	RES LIQUIDAE COR.xlsx	alegría	D19	
liq-alegría-sv-0003	Res Liquidae	alegría	SV	verbal-instrumental		rostros alegres y sorprendidos  inundaron de alegría el lugar		f	RES LIQUIDAE COR.xlsx	alegría	E19	
liq-alegría-sv-0004	Res Liquidae	alegría	SV	verbal-instrumental		inundando de alegría a el verdadero pueblo, que reconoce las bondades		f	RES LIQUIDAE COR.xlsx	alegría	E19	
liq-alegría-sv-0005	Res Liquidae	alegría	SV	verbal-instrumental		las calles de Moscú se inundan con la alegría desbordante de la fiesta de el fútbol		f	RES LIQUIDAE COR.xlsx	alegría	E19	
liq-alegría-uy-0001	Res Liquidae	alegría	UY	verbal-subject-intransitive	brotar	Un año con estos y otros brotes de alegría		f	RES LIQUIDAE COR.xlsx	alegría	D20	
liq-alegría-uy-0002	Res Liquidae	alegría	UY	verbal-instrumental		mensaje de paz, de mucha felicidad, prosperidad, con un corazón rebosando de alegría,		f	RES LIQUIDAE COR.xlsx	alegría	E20	
liq-alegría-ve-0001	Res Liquidae	alegría	VE	verbal-objective		Rebosando alegría y cargados de fe		f	RES LIQUIDAE COR.xlsx	alegría	B21	
liq-alegría-ve-0002	Res Liquidae	alegría	VE	verbal-objective		Chipilines rebosaron de alegría con la visita.		f	RES LIQUIDAE COR.xlsx	alegría	B21	
liq-alegría-ve-0003	Res Liquidae	alegría	VE	verbal-objective		" Antonio rebosa alegría, está muy emocionado		f	RES LIQUIDAE COR.xlsx	alegría	B21	
liq-alegría-ve-0004	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	No es para menos la alegría que inunda a nuestro humilde cocinero		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0005	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	La alegría inundó el corazón de Valentina Martinez Giuffrida una pequeña pero talentosa niña		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0006	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	Apreciados compatriotas nos inunda la alegría por este victorioso inicio de campaña		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0007	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	Una gran alegría me inundó cuando recibí la noticia de la concesión de el doctorado honoris causa		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0008	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	color y la alegría inundó la plaza de Sucre Pequeños luciendo sus disfraces disfrutaron de sanqueros		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0009	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	os momentos en los que nos inundan la alegría y la felicidad		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0010	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	alegría que inunda a la famila de los músicos		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0011	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	enumeran apacibles debajo de los blancos bigotes que parecieran sonreír cada vez que la alegría inunda a Ignacio		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0012	Res Liquidae	alegría	VE	verbal-subject-transitive		DILUIR 1 esa alegría indispensable que diluye la tristeza		f	RES LIQUIDAE COR.xlsx	alegría	C21	
liq-alegría-ve-0013	Res Liquidae	alegría	VE	verbal-subject-intransitive		Todo su colorido y su ruidosa y rítmica alegría se derramaba aquella tarde de julio		f	RES LIQUIDAE COR.xlsx	alegría	D21	
liq-alegría-ve-0014	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	nos pide que enseñemos a gustar a niños y grandes la alegría que brota de vivir día a día el amor, la solidaridad, la compasión		f	RES LIQUIDAE COR.xlsx	alegría	D21	
liq-alegría-ve-0015	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	brota la alegría, el afecto fundamental que llena nuestras almas		f	RES LIQUIDAE COR.xlsx	alegría	D21	
liq-alegría-ve-0016	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	gritaron en la tribuna derecha con la misma alegría que brotó en el campo		f	RES LIQUIDAE COR.xlsx	alegría	D21	
liq-alegría-ve-0017	Res Liquidae	alegría	VE	verbal-instrumental		Cuba inunda de alegría la calles de el país suramericano		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0018	Res Liquidae	alegría	VE	verbal-instrumental		ermite que este mes que comienza, te inunde de la alegría de saber que el Mesías nace en tu corazón		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0019	Res Liquidae	alegría	VE	verbal-instrumental		os niños con sus juguetes nuevos inundan de alegría sus espacios		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0020	Res Liquidae	alegría	VE	verbal-instrumental		charrasca y tamborera, inundan de alegría y entusiasmo a el último mes de el año		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0021	Res Liquidae	alegría	VE	verbal-instrumental		desmovilizar a nuestros hombres y mujeres que con alegría inundan todos los rincones de la nació		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0022	Res Liquidae	alegría	VE	verbal-instrumental		avenida Gumilla de San Félix,se inundó con la alegría de asistentes		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0023	Res Liquidae	alegría	VE	verbal-instrumental		el nacimiento de un pequeño inundó de alegría a los padres		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0024	Res Liquidae	alegría	VE	verbal-instrumental		se vio rebosado de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0025	Res Liquidae	alegría	VE	verbal-instrumental		or eso el Poliedro está rebosado de alegría, de entusiasmo		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0026	Res Liquidae	alegría	VE	verbal-instrumental		o puede menos que rebosar nos de alegría, felicidad, satisfacci		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0027	Res Liquidae	alegría	VE	verbal-instrumental		El Junquito rebosó de alegría a niñas y niños		f	RES LIQUIDAE COR.xlsx	alegría	E21	
liq-alegría-ve-0028	Res Liquidae	alegría	VE	attributive		En los sitios donde desde hace trece años compartió alegrías brotadas de sus finas manos a el tocar el violín, ahora se respira tristeza.		f	RES LIQUIDAE COR.xlsx	alegría	F21	
liq-alegría-ve-0029	Res Liquidae	alegría	VE	substantive	gota de	nos hemos desplegado los ministros y ministras para llevar una gota de alegría y amor VE		f	RES LIQUIDAE COR.xlsx	alegría	G21	
liq-alegría-ve-0030	Res Liquidae	alegría	VE	substantive	gota de	Fue una gota de alegría que yo en ese momento les entregué a través de la televisión. VE		f	RES LIQUIDAE COR.xlsx	alegría	G21	
liq-alegría-ve-0031	Res Liquidae	alegría	VE	substantive	gota de	Le dan esa gota de alegría a los pequeños porque a la mayoría de ellos los ves tristes, VE		f	RES LIQUIDAE COR.xlsx	alegría	G21	
liq-alegría-ve-0032	Res Liquidae	alegría	VE	substantive	gota de	llevando una gota de amor y una gota de alegría " en esta Navidad		f	RES LIQUIDAE COR.xlsx	alegría	G21	
liq-alegría-us-0001	Res Liquidae	alegría	US	verbal-objective	verter	VERTER 1 se declama en versos, la escritura poética es el espacio en el cual vierte alegrías, emociones, preocupaciones sociales, empeño político		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0002	Res Liquidae	alegría	US	verbal-objective		ese rostro que la caracteriza y que rebosa alegría, y no " tan delgada " como lucía hace un tiempo		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0003	Res Liquidae	alegría	US	verbal-objective		con la grada rebosando alegría y el equipo hinchándo se de confianza.		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0004	Res Liquidae	alegría	US	verbal-objective		Los dos rebosan alegría y se sienten muy agradecidos		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0005	Res Liquidae	alegría	US	verbal-objective		Macron rebosó alegría después de que Francia se coronase campeona de el Mundial d		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0006	Res Liquidae	alegría	US	verbal-objective		los bares rebosarán alegría o tristeza		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0007	Res Liquidae	alegría	US	verbal-objective		alegría que rebosa su post ha encantado a sus seguidores		f	RES LIQUIDAE COR.xlsx	alegría	B22	
liq-alegría-us-0008	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	la alegría inunda las calles y las vidas de los ciudadanos		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0009	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	Cuando te inunde una enorme alegría, no prometas nada a nadie		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0010	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La paz y la alegría inundan la vida de los vecinos que ultiman los preparativos de la tradicional fiesta		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0011	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	la alegría inunda a las tres protagonistas ante el buen ritmo conseguido durante las últimas jornadas		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0012	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La alegría boricua inunda las calles de todo Nueva Yor		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0013	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La fiesta, color y alegría, nuevamente inundó las calles de el centro histórico de la ciudad de Oaxaca		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0014	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	# La alegría que inunda las iglesias y conventos se refleja en los rostros de muchos fieles		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0015	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	El príncipe Harry expresó la alegría que lo inundó cuando se enteró que se convertiría en tío,		f	RES LIQUIDAE COR.xlsx	alegría	C22	
liq-alegría-us-0016	Res Liquidae	alegría	US	verbal-subject-intransitive	fluir	FLUIR 1 Hay que dejar que fluya la alegría y la ilusión		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0017	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	habremos perdido la alegría que brota de la compasión, la ternura que nace de la confianza		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0018	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	es necesario saber que de la esperanza auténtica brota la alegría		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0019	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	ero siempre podemos brindar la alegría que brota de un corazón lleno de amo		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0020	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	omo la heroica sustancia de la vida misma, brotaban la alegría y la agonía		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0021	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	manifestar un gozo permanente en su vocación y la alegría brota de un corazón agradecido		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0022	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	Su agenda pastoral y misionera tiene que continuar con la firmeza y la alegría que brotan de el Evangel		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0023	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	" Dios está haciendo cosas grandes en personas muy pobres y humildes y eso hace brotar la alegría en ellas		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0024	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	la alegría se ha ido diluyendo en este género.		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0025	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	diluyeron la alegría de el madridismo.		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0026	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	Alegría navideña se diluye en colas, caras largas..		f	RES LIQUIDAE COR.xlsx	alegría	D22	
liq-alegría-us-0027	Res Liquidae	alegría	US	verbal-instrumental		Niños con la mirada borracha de ilusión, inundada de alegría y agradecimiento.		f	RES LIQUIDAE COR.xlsx	alegría	E22	
liq-alegría-us-0028	Res Liquidae	alegría	US	verbal-instrumental		e hombre de sonrisa permanente, que inundó de alegría y optimismo a el madridismo		f	RES LIQUIDAE COR.xlsx	alegría	E22	
liq-alegría-us-0029	Res Liquidae	alegría	US	verbal-instrumental		ahora, una dichosa certidumbre ha comenzado a inundar de alegría mi yo último		f	RES LIQUIDAE COR.xlsx	alegría	E22	
liq-alegría-us-0030	Res Liquidae	alegría	US	verbal-instrumental		el insondable amor de Dios nos inunde de alegría cristiana.		f	RES LIQUIDAE COR.xlsx	alegría	E22	
liq-alegría-us-0031	Res Liquidae	alegría	US	verbal-instrumental		su rostro de boliviano nacido de padres exiliados en la Argentina, rebosaba de alegría.		f	RES LIQUIDAE COR.xlsx	alegría	E22	
liq-alegría-us-0032	Res Liquidae	alegría	US	substantive	gota de	se propuso exprimir hasta la última gota de alegría de la vida US		f	RES LIQUIDAE COR.xlsx	alegría	G22	
liq-alegría-us-0033	Res Liquidae	alegría	US	substantive	gota de	Verter en cada uno de los ingredientes de nuestros platos una gota de alegría nos dará la oportunidad de apreciar		f	RES LIQUIDAE COR.xlsx	alegría	G22	
liq-alegría-us-0034	Res Liquidae	alegría	US	substantive	chorro de	El carnaval es una magia un chorro de alegría que cuando tú lo mira se quieren mov		f	RES LIQUIDAE COR.xlsx	alegría	G22	
par-miedo-ar-0001	Res Parvae	miedo	AR	verbal-objective-grasp	coger	Se trataba de que no cogiera miedo.		f	Res Parvae.xlsx	miedo	B2	
par-miedo-cl-0001	Res Parvae	miedo	CL	verbal-objective-grasp	coger	y ahí cogieron miedo y una parte entonces se hicieron " los locos " para no participa		f	Res Parvae.xlsx	miedo	B4	
par-miedo-cl-0002	Res Parvae	miedo	CL	verbal-objective-grasp	coger	Comencé a asustar les. Me cogieron miedo.		f	Res Parvae.xlsx	miedo	B4	
par-miedo-cl-0003	Res Parvae	miedo	CL	verbal-objective-grasp	coger	no debemos coger le miedo		f	Res Parvae.xlsx	miedo	B4	
par-miedo-cl-0004	Res Parvae	miedo	CL	verbal-objective-grasp		No te tengo miedo. Si te cojo te desmantelo		f	Res Parvae.xlsx	miedo	B4	
par-miedo-cl-0005	Res Parvae	miedo	CL	verbal-objective-grasp	coger	tienes familiares que van a viajar contigo, y uno coge un poco de miedo		f	Res Parvae.xlsx	miedo	B4	
par-miedo-cl-0006	Res Parvae	miedo	CL	verbal-objective-throw	tirar	LANZAR 1 es lanzar miedo por el aire. Es desconfianza plena. Es no sentir		f	Res Parvae.xlsx	miedo	C4	
par-miedo-co-0001	Res Parvae	miedo	CO	verbal-objective-grasp	coger	le cogí miedo a algunas situaciones de carrera.		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0002	Res Parvae	miedo	CO	verbal-objective-grasp	coger	# Roglic le cogió miedo a su vocación		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0003	Res Parvae	miedo	CO	verbal-objective-grasp	coger	Valledupar le cogí miedo. Porque se diluyó la hermandad		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0004	Res Parvae	miedo	CO	verbal-objective-grasp	coger	ahora como mi madre, a el Valle le cogí miedo		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0005	Res Parvae	miedo	CO	verbal-objective-grasp	coger	le cogí tanto miedo a tener miedo que ni por el putas quería volver a pasar po		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0006	Res Parvae	miedo	CO	verbal-objective-grasp	coger	lo tenían torturado, con el brazo torcido para que los demás cogieran miedo		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0007	Res Parvae	miedo	CO	verbal-objective-grasp	coger	les cogí miedo a los abrazos, a los besos.		f	Res Parvae.xlsx	miedo	B5	
par-miedo-co-0008	Res Parvae	miedo	CO	substantive	manojo de	Con la finalización de el conflicto con las Farc, ese otro energúmeno que anda suelto por Colombia y por cuanto escenario internacional se preste, Álvaro Uribe Vélez, pierde buena parte de su piso político, y ahora tiene que inventar otro manojo de miedos		f	Res Parvae.xlsx	miedo	E5	
par-miedo-cr-0001	Res Parvae	miedo	CR	verbal-objective-grasp	coger	Lo peor que podemos hacer en la vida es coger miedo		f	Res Parvae.xlsx	miedo	B6	
par-miedo-do-0001	Res Parvae	miedo	DO	verbal-objective-throw	arrojar	ARROJAR MIEDOS arrojó miedos de que no funcionara en principio		f	Res Parvae.xlsx	miedo	C8	
par-miedo-es-0001	Res Parvae	miedo	ES	verbal-objective-grasp		el Ejército británico ha aterrizado aquí y ha traído el miedo, las armas; Con nuestros granos de arena hemos traído el miedo.		f	Res Parvae.xlsx	miedo	B10	
par-miedo-es-0002	Res Parvae	miedo	ES	verbal-objective-throw	soltar	SOLTAR MIEDOS He tenido que ir soltando miedos por el camino		f	Res Parvae.xlsx	miedo	C10	
par-miedo-es-0003	Res Parvae	miedo	ES	verbal-objective-throw	lanzar	Urgot puede volver a lanzar Miedo más allá de la muerte para suprimir lo, atraer lo lentamente		f	Res Parvae.xlsx	miedo	C10	
par-miedo-es-0004	Res Parvae	miedo	ES	substantive	puñado de	largo de las próximas publicaciones os detallaremos los motivos con un buen puñado de miedos		f	Res Parvae.xlsx	miedo	E10	
par-miedo-es-0005	Res Parvae	miedo	ES	substantive	puñado de	un montón de cosas maravillosas y con un buen puñado de miedos e inseguridade		f	Res Parvae.xlsx	miedo	E10	
par-miedo-gt-0001	Res Parvae	miedo	GT	verbal-objective-grasp	agarrar	ojala agarren miedo los jueces corruptos		f	Res Parvae.xlsx	miedo	B11	
par-miedo-mx-0001	Res Parvae	miedo	MX	verbal-objective-grasp	coger	#salir a la calles en respuesta a la conga y cogimos (tuvimos) miedo' ", escribió en un post Adiel González		f	Res Parvae.xlsx	miedo	B13	
par-miedo-mx-0002	Res Parvae	miedo	MX	verbal-objective-grasp		Pues es un miedo que cualquier oficial puede traer,		f	Res Parvae.xlsx	miedo	B13	
par-miedo-mx-0003	Res Parvae	miedo	MX	verbal-objective-throw	soltar	SOLTAR MIEDOS ( dicen que los impulsó a soltar miedos y animar se a ser sus propios jefes)		f	Res Parvae.xlsx	miedo	C13	
par-miedo-pa-0001	Res Parvae	miedo	PA	verbal-objective-grasp	coger	le comencé a coger mucho asco y miedo		f	Res Parvae.xlsx	miedo	B15	
par-miedo-pe-0001	Res Parvae	miedo	PE	verbal-objective-grasp		traer miedo 1  ¿ Qué miedos nos traerán los próximos procesos electorales?		f	Res Parvae.xlsx	miedo	B16	
par-miedo-pe-0002	Res Parvae	miedo	PE	substantive	puñado de	PUÑADO 1 No vencí un puñado de miedos		f	Res Parvae.xlsx	miedo	E16	
par-miedo-pr-0001	Res Parvae	miedo	PR	verbal-objective-grasp	coger	Dawn " le cogió cariño o miedo a " Beth		f	Res Parvae.xlsx	miedo	B17	
par-miedo-uy-0001	Res Parvae	miedo	UY	verbal-objective-grasp		traer miedo 1 Y a su paso trajo el miedo.		f	Res Parvae.xlsx	miedo	B20	
par-miedo-ve-0001	Res Parvae	miedo	VE	verbal-objective-grasp	agarrar	a ver si los delincuentes agarran miedo		f	Res Parvae.xlsx	miedo	B21	
par-miedo-ve-0002	Res Parvae	miedo	VE	substantive		De cuántos manojos de miedos, de pánicos, está construido el hombre moderno.		f	Res Parvae.xlsx	miedo	E21	
par-miedo-us-0001	Res Parvae	miedo	US	verbal-objective-grasp		Las riadas traen miedo, barro y miseria		f	Res Parvae.xlsx	miedo	B22	
par-amor-ar-0001	Res Parvae	amor	AR	verbal-objective-grasp		un verano trajo el amor desde su ciudad natal,		f	Res Parvae.xlsx	amor	B2	
par-amor-ar-0002	Res Parvae	amor	AR	verbal-objective-grasp		El tiempo que a los hombres/ trae el amor o el oro,		f	Res Parvae.xlsx	amor	B2	
par-amor-ar-0003	Res Parvae	amor	AR	verbal-objective-grasp		Nos unió, sanó heridas, y trajo infinitas risas y amor a nuestro hoga (hermano pequeño)		f	Res Parvae.xlsx	amor	B2	
par-amor-ar-0004	Res Parvae	amor	AR	verbal-objective-grasp		Dany hubiera imaginado que una llamada equivocada iba a traer le amor.		f	Res Parvae.xlsx	amor	B2	
par-amor-ar-0005	Res Parvae	amor	AR	verbal-objective-grasp		en su infinita bondad, volvió a tener confianza y entregar amor a los humanos.		f	Res Parvae.xlsx	amor	B2	
par-amor-ar-0006	Res Parvae	amor	AR	verbal-objective-throw	tirar	TIRAR 1 vengo acá a tirar amor a que todos estemos mejor		f	Res Parvae.xlsx	amor	C2	
par-amor-ar-0007	Res Parvae	amor	AR	verbal-objective-collect	recoger	RECOGER  desear le a nuestra madre amada que siga recogiendo amor y los sentimientos más puros que sembró en su vida		f	Res Parvae.xlsx	amor	D2	
par-amor-ar-0008	Res Parvae	amor	AR	verbal-objective-collect	recoger	Las Adoratrices fueron sembrando y recogiendo amor.		f	Res Parvae.xlsx	amor	D2	
par-amor-ar-0009	Res Parvae	amor	AR	substantive	puñado de	Como un puñado de amor contra el odio vacío de la guerra		f	Res Parvae.xlsx	amor	E2	
par-amor-bo-0001	Res Parvae	amor	BO	verbal-objective-grasp	agarrar	Le agarré amor a el club		f	Res Parvae.xlsx	amor	B3	
par-amor-bo-0002	Res Parvae	amor	BO	verbal-objective-grasp		dejarás de lado los temores y entregarás todo el amor que llevas dentro		f	Res Parvae.xlsx	amor	B3	
par-amor-cl-0001	Res Parvae	amor	CL	verbal-objective-grasp	coger	Cogemos el amor, los sentimientos, las emociones de la pareja		f	Res Parvae.xlsx	amor	B4	
par-amor-cl-0002	Res Parvae	amor	CL	verbal-objective-grasp		Polita saque fuerzas para seguir entregando amor		f	Res Parvae.xlsx	amor	B4	
par-amor-cl-0003	Res Parvae	amor	CL	verbal-objective-throw	tirar	Agradezco a la gente linda que me tira amor y yo se los devuelvo		f	Res Parvae.xlsx	amor	C4	
